DATE,DESCRIPTION,ORIGINAL_DESCRIPTION,AMOUNT,TRANSACTION_TYPE,CATEGORY,ACCOUNT_NAME,LABELS,NOTES
2/1/2016,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',6.29,debit,Transfer,Victor Small,,
12/18/2016,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',46.11,debit,Parking,John Singleton,,
6/12/2018,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',46.62,debit,Rental Car & Taxi,Dr. Jennifer Cardenas MD,,
8/1/2018,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',40.47,debit,Coffee Shops,Dustin Price,,
1/7/2015,'Dunkin Donuts','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',8.09,debit,Restaurants,Pamela Jones,,
12/19/2015,'Transfer from Regular Savings','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',36.38,credit,Clothing,Jeffrey Anderson,,
10/27/2016,'Mbcr Cmt Rl','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',11.08,credit,Coffee Shops,Richard Lewis,,
8/30/2018,'Indian Basket','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',2.82,credit,Restaurants,Emily Johnson,,
7/2/2018,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',29.07,debit,Restaurants,Madison Conner,,
9/27/2015,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',42.69,debit,Restaurants,Andrew Morrison,,
10/2/2018,'Indian Basket','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',36.57,credit,Rental Car & Taxi,Michael Murray,,
7/2/2015,'Indian Basket','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',17.71,debit,Clothing,Brian Wright,,
12/26/2016,'Dunkin Donuts','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',2.85,credit,Clothing,Karen Hicks,,
10/18/2018,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',25.67,credit,Transfer,Jaime Jones,,
12/8/2016,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',8.75,debit,Transfer,Cindy Rice,,
4/2/2017,'Zipcar','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',40.79,credit,Rental Car & Taxi,Dana Hughes MD,,
8/17/2018,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',37.85,debit,Parking,Mark Copeland,,
4/21/2015,'Mbcr Cmt Rl','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',6.41,credit,Clothing,Robert Henderson,,
2/24/2018,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',41.47,debit,Parking,Maurice Diaz,,
4/2/2016,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',34.0,credit,Restaurants,Christopher Walker,,
10/28/2016,'Dunkin Donuts','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',43.99,credit,Clothing,Gerald Sanchez,,
8/7/2016,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',36.59,credit,Coffee Shops,Christopher Humphrey,,
8/8/2016,'Transfer from Regular Savings','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',11.86,debit,Rental Car & Taxi,James Harris,,
9/13/2016,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',43.4,credit,Restaurants,Paige Riley,,
11/12/2016,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',33.54,credit,Rental Car & Taxi,Todd Aguirre II,,
2/8/2015,'Dunkin Donuts','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',42.44,credit,Parking,Katherine Kemp,,
5/5/2015,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',7.14,debit,Coffee Shops,Theresa Pham,,
1/2/2018,'Indian Basket','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',23.32,credit,Transfer,Mike Martinez,,
6/17/2016,'Macy's','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',39.85,credit,Transfer,Matthew Avila,,
4/10/2015,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',29.53,credit,Restaurants,Elizabeth Heath,,
4/23/2018,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',35.53,credit,Coffee Shops,Allen Ritter,,
11/30/2017,'Macy's','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',8.8,debit,Transfer,Stephen Weaver,,
4/20/2018,'Dunkin Donuts','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',20.66,debit,Rental Car & Taxi,Chloe Hale,,
6/15/2018,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',8.25,credit,Transfer,Tommy Nelson,,
4/16/2018,'Mbcr Cmt Rl','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',47.35,credit,Clothing,Brian Rodriguez,,
3/25/2017,'Indian Basket','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',2.67,debit,Parking,Antonio Stevens,,
8/11/2018,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',39.0,credit,Parking,Kerri Morales,,
3/13/2018,'Dunkin Donuts','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',23.43,debit,Parking,Ryan Thomas,,
3/7/2015,'Zipcar','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',42.94,debit,Clothing,Matthew Kelley,,
2/3/2016,'Transfer from Regular Savings','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',17.87,credit,Coffee Shops,Rita Marshall,,
11/28/2018,'Dunkin Donuts','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',22.99,credit,Transfer,Lisa Greene,,
12/24/2017,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',46.42,debit,Coffee Shops,Don Brown,,
10/26/2016,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',33.03,debit,Rental Car & Taxi,Crystal White,,
11/9/2016,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',32.26,debit,Parking,Jack White,,
7/27/2018,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',39.12,credit,Coffee Shops,Jordan Moran,,
11/14/2016,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',46.14,debit,Rental Car & Taxi,Michelle Williams,,
10/28/2017,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',19.89,debit,Transfer,Kristi Bradford,,
10/9/2015,'Indian Basket','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',11.83,credit,Transfer,Barbara Hernandez,,
6/30/2017,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',29.62,debit,Restaurants,Kimberly Hunter,,
1/7/2017,'Indian Basket','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',25.18,credit,Clothing,Sharon Reed,,
5/4/2018,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',23.93,debit,Restaurants,Bruce Perry,,
1/14/2016,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',7.02,credit,Transfer,Stacey Rodriguez MD,,
5/17/2017,'Indian Basket','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',16.09,credit,Clothing,Steven Jones,,
6/23/2016,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',9.17,credit,Coffee Shops,Paul Castro,,
1/22/2017,'Macy's','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',39.0,credit,Clothing,Martin Martin,,
2/30/2018,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',33.5,debit,Restaurants,Kathleen Perez,,
7/13/2016,'Indian Basket','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',27.81,credit,Restaurants,Kyle Ruiz,,
1/28/2017,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',27.97,credit,Restaurants,William Kennedy,,
10/2/2018,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',8.95,debit,Parking,Taylor Mitchell,,
3/17/2018,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',26.75,credit,Restaurants,Jeremiah Montgomery,,
11/20/2018,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',22.59,debit,Restaurants,David Dean,,
7/28/2017,'Suppas Pizza Subs','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',11.58,debit,Rental Car & Taxi,Amanda James,,
1/23/2017,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',4.45,debit,Coffee Shops,Lindsay Ortiz,,
5/12/2018,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',28.0,credit,Clothing,Jimmy Davis,,
11/25/2015,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',22.29,credit,Transfer,Alvin Hanson,,
3/17/2017,'Mbcr Cmt Rl','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',37.4,debit,Restaurants,Justin Francis,,
6/9/2017,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',12.07,credit,Clothing,Joseph Rasmussen,,
7/15/2017,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',40.11,credit,Parking,David Willis,,
4/30/2016,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',31.11,credit,Clothing,Darrell Fisher Jr.,,
9/10/2017,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',23.67,credit,Restaurants,Ryan Dominguez,,
12/20/2015,'Dunkin Donuts','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',40.51,debit,Coffee Shops,Meghan Nunez,,
6/27/2018,'Dunkin Donuts','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',24.05,credit,Restaurants,Stephanie Gutierrez,,
2/25/2018,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',26.02,credit,Transfer,Lisa Burch,,
2/15/2015,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',40.09,credit,Transfer,Virginia Rodriguez,,
7/20/2016,'Indian Basket','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',15.87,credit,Rental Car & Taxi,Jennifer Hernandez,,
8/28/2016,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',34.64,credit,Transfer,Calvin Doyle,,
12/10/2017,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',16.72,debit,Transfer,Angela Perry,,
6/3/2018,'Indian Basket','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',15.75,debit,Clothing,Mackenzie Hatfield,,
12/11/2017,'Indian Basket','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',24.72,debit,Transfer,Mark Ramirez,,
4/29/2018,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',17.03,credit,Coffee Shops,Patricia Mora,,
2/7/2016,'Dunkin Donuts','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',6.69,credit,Transfer,Gloria Hart,,
8/21/2017,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',41.55,debit,Restaurants,Destiny Flores,,
7/22/2015,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',25.22,credit,Rental Car & Taxi,Stephen Thompson,,
9/28/2015,'Dunkin Donuts','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',41.04,credit,Coffee Shops,Sean Todd,,
2/17/2016,'Dunkin Donuts','Online Banking transfer from SAV 6666 Confirmation# 14152121894',14.3,credit,Restaurants,Kevin Henry,,
11/3/2015,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',6.41,credit,Rental Car & Taxi,Brandon Villegas,,
10/3/2017,'Indian Basket','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',31.51,debit,Coffee Shops,Lindsey Stone,,
12/23/2018,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',34.1,debit,Restaurants,Sonya Mcbride,,
5/1/2017,'Transfer from Regular Savings','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',40.55,credit,Transfer,Jennifer Jackson,,
5/23/2018,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',38.03,credit,Coffee Shops,Mallory Miller,,
12/4/2018,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',29.57,credit,Rental Car & Taxi,Tony Wilson,,
12/15/2015,'Dunkin Donuts','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',4.3,debit,Coffee Shops,Carlos Jefferson,,
1/10/2015,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',8.21,credit,Clothing,Kristen Boone,,
11/10/2015,'Zipcar','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',30.28,debit,Coffee Shops,Mary Ray,,
8/7/2016,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',23.97,credit,Restaurants,Vanessa Kramer,,
4/16/2018,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',7.68,credit,Parking,Mitchell Beltran,,
12/7/2016,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',24.61,credit,Parking,Lisa Mcgrath,,
2/14/2018,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',30.71,credit,Parking,Theresa Smith,,
3/27/2018,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',39.43,credit,Coffee Shops,Laura Mckenzie,,
7/20/2016,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',23.07,credit,Clothing,Amber Payne,,
9/1/2015,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',6.7,credit,Rental Car & Taxi,Patrick Huber,,
1/30/2016,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',45.97,debit,Transfer,Maria Cruz,,
2/10/2018,'Mbcr Cmt Rl','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',23.24,credit,Clothing,Douglas Love,,
8/26/2018,'Macy's','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',4.61,debit,Rental Car & Taxi,Diana Mays,,
4/3/2017,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',8.12,debit,Clothing,Tiffany Alexander,,
6/9/2018,'Macy's','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',8.22,credit,Parking,Jenna Stevens,,
4/4/2017,'Suppas Pizza Subs','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',39.86,debit,Coffee Shops,Michael Williams,,
7/17/2016,'Zipcar','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',40.14,credit,Restaurants,Mario Gamble,,
8/15/2018,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',21.89,debit,Coffee Shops,John Osborne,,
5/1/2016,'Dunkin Donuts','Online Banking transfer from SAV 6666 Confirmation# 14152121894',43.08,credit,Parking,Chad Wilson,,
3/3/2015,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',34.15,credit,Parking,Tammy Green,,
11/2/2018,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',18.82,debit,Clothing,Erin Becker,,
9/28/2017,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',42.39,debit,Coffee Shops,Miguel Taylor,,
10/26/2015,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',34.02,debit,Restaurants,Katelyn Bell,,
1/2/2018,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',33.23,debit,Rental Car & Taxi,Timothy Ray,,
10/11/2017,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',18.87,debit,Parking,Robert Brown,,
12/15/2017,'Zipcar','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',42.48,debit,Parking,Christopher Savage,,
12/12/2015,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',2.85,debit,Parking,Melissa White,,
4/2/2016,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',7.27,debit,Restaurants,Richard Blake,,
11/3/2015,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',24.51,debit,Restaurants,Sally Davis,,
5/26/2015,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',35.91,debit,Rental Car & Taxi,Jackie Hampton,,
1/21/2016,'Macy's','Online Banking transfer from SAV 6666 Confirmation# 14152121894',43.44,credit,Clothing,Cody Pugh,,
6/1/2016,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',36.16,debit,Rental Car & Taxi,Mr. Joshua Stewart,,
2/13/2015,'Zipcar','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',4.82,credit,Parking,Krista Reeves,,
3/27/2017,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',41.59,debit,Rental Car & Taxi,Jason Hamilton,,
6/14/2018,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',3.45,credit,Parking,Anthony Wright,,
12/12/2018,'Dunkin Donuts','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',39.45,debit,Parking,Eric Singh,,
5/19/2016,'Mbcr Cmt Rl','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',9.78,credit,Clothing,Craig Wilson,,
1/4/2016,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',22.5,credit,Restaurants,Leslie Vazquez,,
4/22/2018,'Suppas Pizza Subs','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',45.76,credit,Coffee Shops,Yolanda Tyler,,
9/16/2015,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',26.86,credit,Rental Car & Taxi,Angela Hunt,,
7/20/2015,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',34.64,credit,Clothing,Cameron Cruz,,
7/25/2017,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',26.81,debit,Coffee Shops,Matthew Garcia,,
11/4/2016,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',42.65,debit,Coffee Shops,Gloria Bennett,,
6/18/2017,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',45.67,credit,Rental Car & Taxi,Kevin Hernandez,,
3/16/2015,'Indian Basket','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',47.53,credit,Transfer,James Sanford,,
11/21/2015,'Suppas Pizza Subs','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',39.67,debit,Rental Car & Taxi,Morgan Barnett,,
9/24/2015,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',37.93,credit,Parking,Justin Mosley,,
1/17/2016,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',5.84,credit,Coffee Shops,Randall Sanchez,,
1/22/2018,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',11.66,credit,Restaurants,Adam Hodges,,
9/30/2015,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',25.68,credit,Coffee Shops,Lisa Hernandez,,
10/25/2017,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',34.07,debit,Coffee Shops,Nicole Alexander,,
3/11/2017,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',33.69,credit,Transfer,Seth Fox,,
3/5/2016,'Dunkin Donuts','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',46.42,debit,Restaurants,Alison Tucker,,
8/23/2017,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',7.54,credit,Restaurants,James Thomas,,
12/13/2018,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',48.01,debit,Restaurants,Amy Aguirre,,
5/16/2015,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',11.28,debit,Transfer,James Rodriguez,,
6/18/2017,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',5.28,credit,Coffee Shops,Donna James,,
9/16/2017,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',37.01,debit,Restaurants,Carrie Horton,,
2/8/2018,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',37.96,debit,Clothing,Martha Mann,,
11/19/2017,'Dunkin Donuts','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',37.38,credit,Parking,April Day,,
8/11/2016,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',29.22,credit,Transfer,Charles Mercer,,
6/26/2016,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',46.29,credit,Rental Car & Taxi,Timothy Watson,,
1/3/2015,'Transfer from Regular Savings','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',27.13,credit,Rental Car & Taxi,Lee Bradford,,
11/5/2018,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',5.96,debit,Clothing,Ellen Murphy,,
4/21/2016,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',21.29,credit,Restaurants,Madison Lucas,,
2/16/2016,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',32.49,debit,Rental Car & Taxi,Darrell Hines,,
8/23/2015,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',16.56,debit,Parking,Michael Aguilar,,
12/26/2015,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',31.06,debit,Parking,Kelly Pearson,,
7/3/2015,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',10.34,credit,Transfer,Christie Parks,,
12/18/2015,'Indian Basket','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',24.75,credit,Restaurants,Meredith Webb,,
8/16/2018,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',45.48,credit,Coffee Shops,Daniel Ross,,
